"user_id","FScore","FBRScore","MScore","FWBRScore","MFWBRScores"
303538564623,4,2,3,5,"5 3"
303541281624,3,3,2,2,"2 2"
303543869244,3,1,3,4,"4 3"
303546456864,2,1,2,3,"3 2"
303548785722,3,4,3,2,"2 3"
303550079532,2,1,2,3,"3 2"
303550855818,3,1,3,4,"4 3"
303556289820,4,5,4,3,"3 4"
303561723822,2,2,2,2,"2 2"
303565346490,4,5,4,5,"5 4"
303577120161,4,2,3,5,"5 3"
303586176831,4,5,4,5,"5 4"
303586564974,4,5,4,2,"2 4"
303591222690,4,5,4,3,"3 4"
303591740214,3,4,2,1,"1 2"
303592387119,4,1,4,5,"5 4"
303593810310,1,2,1,1,"1 1"
303601055646,4,1,4,5,"5 4"
303601185027,3,3,3,3,"3 3"
303611794269,4,4,4,5,"5 4"
303611923650,1,2,1,1,"1 1"
303612053031,4,3,4,5,"5 4"
303612699936,4,5,4,5,"5 4"
303615546318,4,1,3,5,"5 3"
303617875176,3,1,4,4,"4 4"
303620462796,1,1,2,2,"2 2"
303623050416,1,1,1,2,"2 1"
303623179797,3,3,3,3,"3 3"
303625767417,4,5,4,5,"5 4"
303632236467,2,1,4,3,"3 4"
303633530277,4,3,4,5,"5 4"
303633918420,3,1,2,4,"4 2"
303636764802,3,2,3,3,"3 3"
303637411707,1,1,2,2,"2 2"
303638576136,1,1,2,2,"2 2"
303641293137,4,1,3,5,"5 3"
303644139519,4,1,3,5,"5 3"
303647632806,1,1,2,2,"2 2"
303648667854,3,2,3,3,"3 3"
303655525047,1,2,1,1,"1 1"
303656689476,1,1,1,2,"2 1"
303657465762,2,1,2,3,"3 2"
303664711098,1,1,1,2,"2 1"
303668592528,1,2,1,1,"1 1"
303676355388,3,3,4,2,"2 4"
303681013104,1,2,1,1,"1 1"
303681530628,3,1,3,5,"5 3"
303684894534,1,1,1,2,"2 1"
303687740916,2,1,2,3,"3 2"
303689293488,1,1,2,2,"2 2"
303695891919,4,2,4,5,"5 4"
303699902730,4,3,4,5,"5 4"
303711547020,1,1,1,2,"2 1"
303715169688,1,2,1,1,"1 1"
303719180499,1,1,2,2,"2 2"
303728754693,3,1,4,5,"5 4"
303729919122,1,1,1,2,"2 1"
303733929933,3,2,2,4,"4 2"
303739234554,2,1,2,3,"3 2"
303740528364,1,1,2,2,"2 2"
303751913892,2,1,2,3,"3 2"
303754501512,1,2,1,1,"1 1"
303754630893,4,4,4,5,"5 4"
303759935514,2,3,2,1,"1 2"
303761746848,2,3,1,1,"1 1"
303761876229,4,4,3,4,"4 3"
303776625663,2,1,3,3,"3 3"
303781800903,3,1,4,4,"4 4"
303787364286,4,4,4,5,"5 4"
303794868384,4,3,3,4,"4 3"
303798491052,4,5,4,5,"5 4"
303801984339,1,1,1,2,"2 1"
303803795673,1,1,1,2,"2 1"
303806512674,1,1,3,2,"2 3"
303814146153,4,4,4,5,"5 4"
303814663677,4,4,4,5,"5 4"
303814922439,2,1,2,3,"3 2"
303819968298,1,2,1,1,"1 1"
303823720347,3,3,3,3,"3 3"
303824626014,4,1,4,5,"5 4"
303826307967,1,1,2,2,"2 2"
303828507444,1,1,1,2,"2 1"
303831353826,3,1,3,4,"4 3"
303832259493,4,3,4,5,"5 4"
303835235256,1,2,1,1,"1 1"
303838211019,2,1,2,3,"3 2"
303838340400,3,1,3,5,"5 3"
303838599162,1,1,2,2,"2 2"
303853348596,1,1,1,2,"2 1"
303854124882,2,2,2,2,"2 2"
303864345981,1,1,1,2,"2 1"
303873532032,4,1,4,5,"5 4"
303875343366,4,2,4,5,"5 4"
303877672224,4,4,4,5,"5 4"
303879354177,4,2,4,5,"5 4"
303880906749,3,2,3,4,"4 3"
303884529417,4,5,3,3,"3 3"
303889187133,1,1,1,2,"2 1"
303890480943,4,3,4,5,"5 4"
303892421658,4,5,3,2,"2 3"
303896303088,4,5,4,5,"5 4"
303899925756,4,5,4,5,"5 4"
303907041711,4,5,4,4,"4 4"
303910017474,4,5,4,5,"5 4"
303911958189,1,1,1,2,"2 1"
303918297858,2,3,1,1,"1 1"
303924766908,2,1,4,3,"3 4"
303932788530,2,1,3,3,"3 3"
303933694197,4,1,4,5,"5 4"
303948443631,1,2,1,1,"1 1"
303953748252,1,1,1,2,"2 1"
303958664730,4,3,4,5,"5 4"
303964357494,3,1,2,4,"4 2"
303966427590,3,2,3,3,"3 3"
303973672926,1,1,1,2,"2 1"
303977036832,1,2,1,1,"1 1"
303978330642,1,1,1,2,"2 1"
303984540930,4,1,4,5,"5 4"
303995279553,4,5,2,1,"1 2"
303997996554,3,1,2,4,"4 2"
303998643459,4,1,4,5,"5 4"
303999678507,3,1,4,4,"4 4"
304001360460,4,2,4,5,"5 4"
304015851132,4,1,4,5,"5 4"
304019861943,4,4,4,5,"5 4"
304022837706,4,1,4,5,"5 4"
304023743373,4,1,3,5,"5 3"
304026201612,4,4,4,5,"5 4"
304026977898,2,1,3,3,"3 3"
304027624803,4,1,4,5,"5 4"
304032541281,1,1,1,2,"2 1"
304036552092,3,1,2,5,"5 2"
304041080427,2,1,2,3,"3 2"
304044961857,3,1,4,4,"4 4"
304046643810,4,4,4,5,"5 4"
304054277289,3,1,2,4,"4 2"
304062557673,2,1,3,3,"3 3"
304070191152,4,5,3,2,"2 3"
304071226200,1,1,2,2,"2 2"
304073425677,2,1,3,3,"3 3"
304075366392,1,1,1,2,"2 1"
304078083393,1,1,2,2,"2 2"
304079377203,2,2,2,2,"2 2"
304080153489,1,1,1,2,"2 1"
304082611728,3,1,2,5,"5 2"
304086622539,3,1,3,5,"5 3"
304090245207,4,2,4,5,"5 4"
304092703446,3,2,3,3,"3 3"
304113792549,1,1,2,2,"2 2"
304120520361,4,5,2,2,"2 2"
304120649742,1,1,2,2,"2 2"
304121943552,4,1,3,5,"5 3"
304122202314,2,1,2,3,"3 2"
304124660553,4,5,4,5,"5 4"
304126083744,1,2,1,1,"1 1"
304136434224,1,1,1,2,"2 1"
304143808941,4,5,3,4,"4 3"
304144973370,4,5,4,3,"3 4"
304151701182,4,1,4,5,"5 4"
304153124373,1,1,2,2,"2 2"
304154418183,4,1,4,5,"5 4"
304156617660,1,1,1,2,"2 1"
304162181043,1,1,1,2,"2 1"
304172919666,1,1,1,2,"2 1"
304173954714,3,1,3,5,"5 3"
304175248524,4,5,4,5,"5 4"
304175636667,1,1,2,2,"2 2"
304176283572,1,2,2,1,"1 2"
304177836144,2,1,3,3,"3 3"
304178094906,3,1,3,4,"4 3"
304182623241,3,1,3,5,"5 3"
304183787670,3,3,3,3,"3 3"
304184563956,4,3,4,5,"5 4"
304184693337,1,1,2,2,"2 2"
304186504671,4,5,4,5,"5 4"
304186892814,3,1,4,5,"5 4"
304191421149,3,2,2,4,"4 2"
304195302579,4,5,3,2,"2 3"
304208628822,1,1,2,2,"2 2"
304219626207,2,2,3,2,"2 3"
304222213827,4,5,4,3,"3 4"
304225060209,2,2,2,2,"2 2"
304225448352,4,2,3,5,"5 3"
304227000924,1,2,1,1,"1 1"
304231658640,4,5,4,5,"5 4"
304239162738,1,1,2,2,"2 2"
304244855502,1,1,2,2,"2 2"
304246278693,4,5,4,5,"5 4"
304252359600,4,5,4,5,"5 4"
304253524029,2,2,1,2,"2 1"
304253912172,3,1,2,4,"4 2"
304258958031,2,2,4,2,"2 4"
304262451318,4,1,4,5,"5 4"
304264262652,1,1,1,2,"2 1"
304266720891,1,2,1,1,"1 1"
304267755939,4,2,3,5,"5 3"
304275260037,3,1,3,4,"4 3"
304278753324,1,1,1,2,"2 1"
304283540421,1,1,2,2,"2 2"
304284316707,2,1,2,3,"3 2"
304284963612,4,2,3,5,"5 3"
304285739898,1,1,1,2,"2 1"
304285869279,4,5,4,5,"5 4"
304287033708,2,1,4,3,"3 4"
304289750709,2,1,3,3,"3 3"
304292079567,2,1,2,3,"3 2"
304297125426,3,1,4,4,"4 4"
304300359951,3,3,3,3,"3 3"
304302041904,1,1,2,2,"2 2"
304305147048,3,1,3,4,"4 3"
304305535191,4,5,3,1,"1 3"
304307864049,1,1,1,2,"2 1"
304308510954,4,5,4,3,"3 4"
304324424817,1,2,1,1,"1 1"
304340597442,3,1,3,4,"4 3"
304341373728,1,1,1,2,"2 1"
304343314443,1,1,2,2,"2 2"
304344608253,4,5,4,5,"5 4"
304349007207,4,1,3,5,"5 3"
304351206684,3,4,3,2,"2 3"
304354441209,3,2,3,3,"3 3"
304354570590,2,1,2,3,"3 2"
304364662308,4,5,4,5,"5 4"
304365438594,4,2,4,5,"5 4"
304366473642,2,2,3,2,"2 3"
304367379309,4,3,4,5,"5 4"
304369578786,1,1,1,2,"2 1"
304370613834,3,1,2,4,"4 2"
304372295787,3,1,4,5,"5 4"
304373718978,4,1,3,5,"5 3"
304382258124,3,2,3,4,"4 3"
304385363268,2,1,2,3,"3 2"
304386657078,1,1,1,2,"2 1"
304389762222,3,1,2,5,"5 2"
304392091080,1,1,1,2,"2 1"
304392867366,4,5,4,4,"4 4"
304393773033,3,3,3,2,"2 3"
304395454986,4,2,3,5,"5 3"
304395843129,2,1,2,3,"3 2"
304405417323,3,1,3,5,"5 3"
304419261090,3,3,2,2,"2 2"
304436210001,3,1,2,4,"4 2"
304439573907,1,1,1,2,"2 1"
304444619766,2,1,2,3,"3 2"
304446042957,1,1,1,2,"2 1"
304446948624,3,1,1,4,"4 1"
304460145486,2,1,3,3,"3 3"
304460533629,3,3,3,3,"3 3"
304462862487,2,1,3,3,"3 3"
304466097012,4,1,3,5,"5 3"
304466873298,4,5,4,5,"5 4"
304467132060,3,1,2,4,"4 2"
304467390822,1,1,1,2,"2 1"
304469202156,4,5,4,5,"5 4"
304469590299,4,1,4,5,"5 4"
304470884109,4,1,4,5,"5 4"
304480975827,1,2,1,1,"1 1"
304489644354,4,1,4,5,"5 4"
304490679402,4,5,4,5,"5 4"
304494819594,2,1,2,3,"3 2"
304496501547,4,3,2,4,"4 2"
304502582454,1,1,2,2,"2 2"
304505170074,1,1,1,2,"2 1"
304508145837,2,2,2,2,"2 2"
304509957171,1,1,2,2,"2 2"
304512027267,2,1,3,3,"3 3"
304527811749,3,1,4,4,"4 4"
304543854993,2,3,2,1,"1 2"
304548124566,1,2,1,1,"1 1"
304554334854,4,2,4,5,"5 4"
304563909048,3,1,3,4,"4 3"
304568308002,3,2,4,4,"4 4"
304571801289,4,3,4,5,"5 4"
304579305387,1,1,1,2,"2 1"
304585645056,1,1,1,2,"2 1"
304589008962,4,5,4,5,"5 4"
304589785248,3,1,2,4,"4 2"
304589914629,1,2,1,1,"1 1"
304598065632,4,5,4,5,"5 4"
304598195013,4,5,4,5,"5 4"
304606087254,1,1,2,2,"2 2"
304610227446,1,1,1,2,"2 1"
304619672259,4,1,3,5,"5 3"
304619801640,3,2,4,3,"3 4"
304621612974,4,5,3,3,"3 3"
304626658833,2,1,2,3,"3 2"
304627435119,1,1,1,2,"2 1"
304634551074,1,1,2,2,"2 2"
304636621170,4,5,4,5,"5 4"
304641925791,1,2,1,1,"1 1"
304645160316,4,1,4,5,"5 4"
304648394841,3,1,4,4,"4 4"
304660297893,2,2,2,2,"2 2"
304662885513,4,1,4,5,"5 4"
304667801991,1,1,1,2,"2 1"
304671683421,3,1,3,5,"5 3"
304671812802,4,4,4,5,"5 4"
304672330326,1,1,2,2,"2 2"
304673753517,1,1,1,2,"2 1"
304676211756,2,1,3,3,"3 3"
304679575662,4,5,4,5,"5 4"
304681128234,4,5,3,4,"4 3"
304688502951,3,1,3,5,"5 3"
304695877668,3,1,3,4,"4 3"
304697171478,3,3,3,3,"3 3"
304700147241,1,1,1,2,"2 1"
304702217337,4,5,4,5,"5 4"
304707392577,4,1,3,5,"5 3"
304712955960,4,4,4,3,"3 4"
304713861627,1,1,1,2,"2 1"
304715026056,1,1,1,2,"2 1"
304715414199,1,1,1,2,"2 1"
304716837390,1,1,2,2,"2 2"
304717225533,3,1,4,4,"4 4"
304717872438,2,1,4,3,"3 4"
304720718820,3,1,3,4,"4 3"
304722530154,4,2,4,5,"5 4"
304726023441,2,1,3,3,"3 3"
304749958926,3,1,3,5,"5 3"
304753581594,1,1,2,2,"2 2"
304768331028,1,2,1,1,"1 1"
304775058840,2,1,2,3,"3 2"
304781010366,4,2,3,5,"5 3"
304789290750,3,2,3,4,"4 3"
304795630419,4,2,3,5,"5 3"
304797182991,4,1,3,5,"5 3"
304800676278,1,2,1,1,"1 1"
304802487612,4,1,4,5,"5 4"
304812061806,1,1,1,2,"2 1"
304812967473,1,1,1,2,"2 1"
304815037569,2,1,2,3,"3 2"
304834962243,4,5,4,5,"5 4"
304836902958,2,2,2,2,"2 2"
304837161720,1,1,1,2,"2 1"
304843113246,4,5,3,3,"3 3"
304844148294,4,3,3,4,"4 3"
304848547248,1,1,1,2,"2 1"
304850487963,1,2,1,1,"1 1"
304859415252,1,1,1,2,"2 1"
304860967824,1,1,2,2,"2 2"
304862261634,4,4,4,5,"5 4"
304868471922,3,2,4,3,"3 4"
304869118827,1,1,1,2,"2 1"
304875458496,1,2,1,1,"1 1"
304879986831,4,2,4,5,"5 4"
304888914120,4,1,3,5,"5 3"
304890337311,1,1,1,2,"2 1"
304890466692,1,1,1,2,"2 1"
304891372359,1,1,1,2,"2 1"
304892536788,4,3,4,5,"5 4"
304892924931,3,1,4,4,"4 4"
304893313074,1,1,1,2,"2 1"
304899652743,1,1,2,2,"2 2"
304900558410,4,4,3,5,"5 3"
304915049082,3,1,4,5,"5 4"
304931997993,4,5,2,2,"2 2"
304933421184,1,2,1,1,"1 1"
304934973756,1,1,2,2,"2 2"
304937561376,1,2,1,1,"1 1"
304945712379,1,2,1,1,"1 1"
304959814908,4,5,3,1,"1 3"
304960332432,1,1,1,2,"2 1"
304960461813,3,2,4,3,"3 4"
304963696338,2,2,1,2,"2 1"
304968612816,4,2,4,5,"5 4"
304968742197,3,1,4,5,"5 4"
304971200436,3,1,4,4,"4 4"
304973270532,4,4,4,5,"5 4"
304980904011,1,1,2,2,"2 2"
304981809678,1,1,2,2,"2 2"
304989960681,1,2,1,1,"1 1"
304990090062,1,1,1,2,"2 1"
304996429731,1,1,2,2,"2 2"
305003804448,1,2,1,1,"1 1"
305006780211,1,2,1,1,"1 1"
305011437927,1,1,2,2,"2 2"
305012731737,1,1,1,2,"2 1"
305025022932,1,2,1,1,"1 1"
305027610552,4,1,4,5,"5 4"
305031621363,1,1,1,2,"2 1"
305038090413,4,2,3,5,"5 3"
305041066176,4,3,3,5,"5 3"
305041842462,4,5,3,3,"3 3"
305045853273,4,5,4,5,"5 4"
305052063561,4,1,4,5,"5 4"
305053098609,4,5,4,2,"2 4"
305066554233,3,1,3,5,"5 3"
305066942376,1,1,2,2,"2 2"
305073799569,1,1,1,2,"2 1"
305075352141,4,5,4,3,"3 4"
305076904713,1,1,1,2,"2 1"
305077680999,3,3,2,2,"2 2"
305078327904,1,2,1,1,"1 1"
305081303667,1,2,1,1,"1 1"
305086349526,1,1,1,2,"2 1"
305087384574,4,4,4,5,"5 4"
305087902098,1,2,1,1,"1 1"
305089972194,4,5,4,5,"5 4"
305091266004,2,3,1,1,"1 1"
305096311863,4,4,4,5,"5 4"
305098123197,1,1,1,2,"2 1"
305098640721,1,1,1,2,"2 1"
305100063912,1,1,1,2,"2 1"
305102780913,4,2,3,5,"5 3"
305105497914,1,1,2,2,"2 2"
305109767487,3,1,3,4,"4 3"
305111061297,4,3,4,5,"5 4"
305111578821,4,5,3,1,"1 3"
305114037060,4,5,4,5,"5 4"
305115201489,4,4,4,5,"5 4"
305116495299,4,5,3,2,"2 3"
305119600443,1,1,1,2,"2 1"
305121023634,1,2,1,1,"1 1"
305121541158,3,2,3,3,"3 3"
305123352492,4,3,3,5,"5 3"
305134608639,2,2,1,2,"2 1"
305140301403,4,3,4,5,"5 4"
305147158596,1,1,1,2,"2 1"
305149228692,4,4,4,5,"5 4"
305156862171,2,1,1,3,"3 1"
305159449791,4,2,4,5,"5 4"
305162813697,4,5,4,5,"5 4"
305163978126,1,1,2,2,"2 2"
305167600794,1,1,2,2,"2 2"
305170188414,3,2,2,3,"3 2"
305172776034,1,1,2,2,"2 2"
305179115703,1,1,2,2,"2 2"
305184420324,4,3,4,5,"5 4"
305185972896,3,3,3,3,"3 3"
305186102277,1,2,1,1,"1 1"
305188819278,1,1,2,2,"2 2"
305192441946,4,2,4,5,"5 4"
305194253280,1,2,1,1,"1 1"
305194641423,1,1,2,2,"2 2"
305196840900,4,3,4,5,"5 4"
305199040377,3,1,2,4,"4 2"
305199169758,1,2,1,1,"1 1"
305199816663,1,1,1,2,"2 1"
305203051188,3,1,3,4,"4 3"
305205638808,1,1,1,2,"2 1"
305206285713,2,1,2,3,"3 2"
305212884144,1,1,1,2,"2 1"
305213272287,2,1,1,3,"3 1"
305214048573,1,1,2,2,"2 2"
305216118669,4,2,4,5,"5 4"
305219223813,4,5,4,5,"5 4"
305221682052,1,1,1,2,"2 1"
305230091817,3,4,2,1,"1 2"
305234232009,1,1,2,2,"2 2"
305235655200,1,1,2,2,"2 2"
305236819629,4,5,2,1,"1 2"
305238113439,1,1,1,2,"2 1"
305241089202,1,1,3,2,"2 3"
305241865488,1,1,2,2,"2 2"
305242512393,1,1,1,2,"2 1"
305243935584,2,2,1,2,"2 1"
305247040728,1,1,2,2,"2 2"
305248075776,1,1,2,2,"2 2"
305250145872,2,1,2,3,"3 2"
305252345349,1,1,2,2,"2 2"
305254286064,1,1,1,2,"2 1"
305254674207,2,1,2,3,"3 2"
305261013876,1,1,1,2,"2 1"
305266189116,1,1,1,2,"2 1"
305280938550,3,5,2,1,"1 2"
305288701410,2,1,2,3,"3 2"
305289218934,1,1,1,2,"2 1"
305292324078,3,1,4,4,"4 4"
305303450844,4,5,4,5,"5 4"
305304356511,3,3,3,2,"2 3"
305315612658,3,1,3,4,"4 3"
305320658517,4,3,4,5,"5 4"
305324410566,3,2,2,3,"3 2"
305327127567,4,5,4,5,"5 4"
305327256948,1,1,1,2,"2 1"
305329844568,4,1,3,5,"5 3"
305332820331,4,5,4,5,"5 4"
305333467236,1,1,1,2,"2 1"
305335796094,4,2,4,5,"5 4"
305336960523,4,5,4,5,"5 4"
305341230096,3,1,3,5,"5 3"
305341747620,4,1,4,5,"5 4"
305348216670,4,5,4,4,"4 4"
305350804290,2,2,1,2,"2 1"
305351709957,3,3,2,2,"2 2"
305353909434,4,5,3,3,"3 3"
305355979530,4,5,4,5,"5 4"
305357273340,4,5,4,5,"5 4"
305358696531,2,1,2,3,"3 2"
305358825912,4,5,4,5,"5 4"
305361672294,3,4,2,1,"1 2"
305372540298,2,1,3,3,"3 3"
305376680490,4,5,4,5,"5 4"
305377068633,4,5,4,3,"3 4"
305383149540,1,2,1,1,"1 1"
305386254684,4,5,2,2,"2 2"
305386901589,4,5,4,5,"5 4"
305389747971,4,1,4,5,"5 4"
305390653638,3,1,2,4,"4 2"
305396087640,4,1,3,5,"5 3"
305398545879,4,1,3,5,"5 3"
305399710308,3,2,2,3,"3 2"
305401004118,4,1,3,5,"5 3"
305401133499,3,1,3,5,"5 3"
305404109262,3,3,1,2,"2 1"
305408508216,1,1,2,2,"2 2"
305409284502,1,1,2,2,"2 2"
305420799411,4,1,4,5,"5 4"
305426880318,4,5,4,5,"5 4"
305439171513,4,1,3,5,"5 3"
305439818418,1,2,1,1,"1 1"
305445123039,4,5,4,5,"5 4"
305448098802,3,1,3,4,"4 3"
305448875088,1,1,1,2,"2 1"
305455085376,1,1,1,2,"2 1"
305460260616,1,2,1,1,"1 1"
305466729666,3,1,2,4,"4 2"
305468541000,4,1,4,5,"5 4"
305469964191,1,1,1,2,"2 1"
305472163668,3,1,3,4,"4 3"
305472810573,2,3,1,1,"1 1"
305476045098,3,3,2,2,"2 2"
305483549196,1,1,2,2,"2 2"
305489371341,3,1,3,4,"4 3"
305509166634,3,1,3,5,"5 3"
305522881020,4,5,4,5,"5 4"
305537630454,4,5,4,5,"5 4"
305543970123,2,2,1,2,"2 1"
305548239696,3,4,2,1,"1 2"
305553544317,3,1,3,4,"4 3"
305556778842,4,5,4,5,"5 4"
305560272129,3,1,2,4,"4 2"
305565706131,4,1,4,5,"5 4"
305566611798,2,1,2,3,"3 2"
305568034989,1,2,1,1,"1 1"
305571657657,1,1,2,2,"2 2"
305576832897,1,1,3,2,"2 3"
305578902993,4,1,3,5,"5 3"
305580584946,1,2,1,1,"1 1"
305580714327,2,1,2,3,"3 2"
305582655042,1,1,2,2,"2 2"
305582784423,4,4,4,5,"5 4"
305584595757,1,1,1,2,"2 1"
305587959663,1,1,1,2,"2 1"
305593652427,2,3,1,1,"1 1"
305597792619,4,2,3,5,"5 3"
305609695671,4,2,4,5,"5 4"
305611765767,4,5,4,5,"5 4"
305619011103,1,1,1,2,"2 1"
305621598723,1,2,1,1,"1 1"
305623280676,2,1,3,3,"3 3"
305631172917,4,5,4,5,"5 4"
305632078584,3,3,2,3,"3 2"
305637771348,3,1,4,4,"4 4"
305639065158,1,1,2,2,"2 2"
305640617730,2,1,2,3,"3 2"
305641652778,1,1,1,2,"2 1"
305645534208,3,1,3,5,"5 3"
305649803781,3,2,3,3,"3 3"
305651744496,1,1,1,2,"2 1"
305660154261,3,1,2,4,"4 2"
305661836214,2,3,2,1,"1 2"
305662741881,4,2,4,5,"5 4"
305663518167,3,1,4,4,"4 4"
305663906310,3,1,2,4,"4 2"
305668305264,2,1,2,3,"3 2"
305672445456,2,1,3,3,"3 3"
305674127409,3,1,3,4,"4 3"
305677879458,2,2,2,2,"2 2"
305683054698,1,1,1,2,"2 1"
305688488700,1,1,2,2,"2 2"
305688876843,1,1,2,2,"2 2"
305690817558,4,5,3,3,"3 3"
305694052083,4,4,4,4,"4 4"
305698580418,2,1,2,3,"3 2"
305699744847,4,5,3,2,"2 3"
305710354089,3,1,3,4,"4 3"
305710483470,1,2,1,1,"1 1"
305712553566,4,2,4,5,"5 4"
305714882424,4,5,3,2,"2 3"
305717728806,1,1,1,2,"2 1"
305718116949,3,1,2,4,"4 2"
305723809713,1,1,3,2,"2 3"
305730149382,4,5,4,5,"5 4"
305749685913,4,5,2,1,"1 2"
305753049819,1,1,1,2,"2 1"
305753437962,1,1,1,2,"2 1"
305756284344,2,2,3,2,"2 3"
305760036393,4,5,4,5,"5 4"
305760553917,2,3,1,1,"1 1"
305763659061,1,1,2,2,"2 2"
305768834301,4,4,4,5,"5 4"
305769610587,4,3,3,5,"5 3"
305773103874,4,5,3,4,"4 3"
305803637790,3,1,3,4,"4 3"
305805837267,4,2,3,5,"5 3"
305808295506,4,2,4,5,"5 4"
305809071792,4,5,4,5,"5 4"
305814505794,1,1,4,2,"2 4"
305819939796,1,2,1,1,"1 1"
305821880511,4,5,4,5,"5 4"
305830807800,4,5,4,4,"4 4"
305835853659,2,2,2,2,"2 2"
305841546423,4,5,3,3,"3 3"
305846462901,2,1,3,3,"3 3"
305849697426,1,1,1,2,"2 1"
305849956188,3,3,3,2,"2 3"
305851638141,4,1,4,5,"5 4"
305856295857,1,1,1,2,"2 1"
305857977810,3,1,3,4,"4 3"
305865611289,1,1,2,2,"2 2"
305872080339,4,3,4,5,"5 4"
305877384960,4,2,3,5,"5 3"
305878161246,2,1,2,3,"3 2"
305882172057,1,1,1,2,"2 1"
305887476678,1,1,2,2,"2 2"
305889029250,1,1,1,2,"2 1"
305891875632,4,1,4,5,"5 4"
305894463252,3,1,4,4,"4 4"
305896533348,4,1,4,5,"5 4"
305897568396,2,1,3,3,"3 3"
305902096731,4,1,4,5,"5 4"
305902355493,2,2,2,2,"2 2"
305913223497,1,1,2,2,"2 2"
305919692547,4,2,4,5,"5 4"
305920598214,3,3,2,2,"2 2"
305920856976,4,5,4,5,"5 4"
305924091501,4,5,4,5,"5 4"
305939487840,3,1,3,5,"5 3"
305941687317,4,5,4,5,"5 4"
305944533699,1,1,2,2,"2 2"
305945698128,3,3,2,2,"2 2"
305953202226,4,5,4,5,"5 4"
305955401703,1,2,1,1,"1 1"
305958506847,4,5,3,3,"3 3"
305962000134,4,5,4,1,"1 4"
305966528469,1,1,2,2,"2 2"
305967045993,3,1,4,5,"5 4"
305972738757,1,1,3,2,"2 3"
305974291329,4,2,3,5,"5 3"
305983865523,2,1,3,3,"3 3"
305985547476,4,5,4,5,"5 4"
305987100048,4,2,4,5,"5 4"
305987358810,4,5,3,4,"4 3"
305992145907,3,1,4,4,"4 4"
305993827860,2,2,2,2,"2 2"
306003143292,1,1,2,2,"2 2"
306006636579,4,1,3,5,"5 3"
306028243206,3,4,1,1,"1 1"
306034324113,2,1,2,3,"3 2"
306036911733,4,1,3,5,"5 3"
306041569449,1,1,1,2,"2 1"
306053472501,2,2,1,2,"2 1"
306060717837,2,1,3,3,"3 3"
306061364742,1,1,1,2,"2 1"
306062917314,3,1,3,4,"4 3"
306065116791,2,1,3,3,"3 3"
306090604848,1,1,2,2,"2 2"
306092028039,4,1,3,5,"5 3"
306101472852,1,2,1,1,"1 1"
306120750621,4,5,4,5,"5 4"
306123597003,2,1,3,3,"3 3"
306124502670,3,2,4,4,"4 4"
306126314004,4,5,4,2,"2 4"
306129419148,2,2,2,2,"2 2"
306136923246,1,1,3,2,"2 3"
306140157771,4,5,2,2,"2 2"
306143521677,2,1,1,3,"3 1"
306143909820,2,1,3,3,"3 3"
306149214441,1,1,3,2,"2 3"
306151155156,2,1,3,3,"3 3"
306160341207,4,5,4,4,"4 4"
306163446351,1,1,1,2,"2 1"
306164610780,2,3,2,1,"1 2"
306167457162,3,1,2,4,"4 2"
306168492210,3,2,2,3,"3 2"
306176125689,3,1,3,5,"5 3"
306180265881,4,5,4,5,"5 4"
306183112263,4,5,3,4,"4 3"
306186605550,4,5,3,3,"3 3"
306189451932,4,1,3,5,"5 3"
306195274077,4,5,3,3,"3 3"
306199931793,4,3,3,5,"5 3"
306201872508,4,5,4,2,"2 4"
306209117844,2,3,1,1,"1 1"
306210152892,2,1,2,3,"3 2"
306211576083,3,1,2,4,"4 2"
306214034322,3,5,2,1,"1 2"
306214681227,1,1,1,2,"2 1"
306216751323,2,3,2,1,"1 2"
306217786371,3,1,3,4,"4 3"
306220632753,3,1,3,4,"4 3"
306221538420,4,1,4,5,"5 4"
306222961611,4,5,4,5,"5 4"
306232277043,4,1,4,5,"5 4"
306233570853,4,5,4,5,"5 4"
306237969807,1,2,2,1,"1 2"
306241333713,1,2,2,1,"1 2"
306243791952,3,1,3,5,"5 3"
306243921333,1,1,1,2,"2 1"
306250261002,1,1,1,2,"2 1"
306250390383,1,1,1,2,"2 1"
306253107384,2,3,2,1,"1 2"
306256212528,2,1,3,3,"3 3"
306260093958,2,2,1,2,"2 1"
306265916103,1,2,1,1,"1 1"
306268633104,3,3,2,2,"2 2"
306269409390,4,4,4,5,"5 4"
306272902677,4,5,4,5,"5 4"
306279242346,1,1,2,2,"2 2"
306282735633,3,2,2,4,"4 2"
306284676348,1,1,2,2,"2 2"
306290110350,2,1,2,3,"3 2"
306295285590,1,1,2,2,"2 2"
306303954117,4,3,4,5,"5 4"
306304730403,2,1,3,3,"3 3"
306307318023,2,1,3,3,"3 3"
306314175216,1,2,1,1,"1 1"
306338886987,2,1,3,3,"3 3"
306352471992,3,3,2,2,"2 2"
306361787424,1,2,2,1,"1 2"
306362304948,1,1,1,2,"2 1"
306365151330,3,5,3,1,"1 3"
306369938427,4,3,3,4,"4 3"
306374208000,1,1,2,2,"2 2"
306376925001,3,2,2,3,"3 2"
306384170337,1,1,1,2,"2 1"
306386369814,4,3,3,5,"5 3"
306386887338,1,1,2,2,"2 2"
306395944008,3,2,2,3,"3 2"
306396461532,1,1,1,2,"2 1"
306396979056,4,1,3,5,"5 3"
306400860486,3,1,3,4,"4 3"
306401248629,4,5,3,4,"4 3"
306403577487,1,2,1,1,"1 1"
